1,35.148075,126.916283
2,35.149208,126.914803
3,35.149597,126.914513
4,35.150043,126.913589
5,35.151115,126.912071
6,35.151966,126.910904
7,35.152233,126.910500
8,35.153072,126.909103
9,35.153408,126.907974
10,35.153687,126.907967
11,35.153717,126.905365
12,35.153393,126.903870
13,35.153545,126.902779
14,35.154037,126.902054
15,35.147953,126.918541
16,35.147308,126.918915
