1,35.145569,126.922340
2,35.143894,126.920799
3,35.144539,126.919853
4,35.151913,126.912895
5,35.153618,126.912926
6,35.153980,126.912399
7,35.156277,126.908875
8,35.155899,126.907928
9,35.155540,126.907051
10,35.154964,126.906609
11,35.153492,126.901588
12,35.153214,126.901443
13,35.152576,126.902267
14,35.152397,126.902542
15,35.151890,126.902611
16,35.152420,126.902412
17,35.152775,126.902046
18,35.154232,126.901672
19,35.154415,126.901215
